epoch,binary_accuracy,dice,loss,lr,val_binary_accuracy,val_dice,val_loss
34,0.979964,0.95845157,0.055837987973872155,2.1870001e-07,0.9654722213745117,0.9275803565979004,0.14363723993301392
35,0.97888696,0.9560273,0.057960080784848995,6.561e-08,0.9654253125190735,0.9274780750274658,0.1429913192987442
36,0.97813547,0.95486724,0.059490099678643875,6.561e-08,0.9655763506889343,0.927778959274292,0.14437536895275116
37,0.978756,0.95579976,0.05836020937810341,1.9683e-08,0.965474545955658,0.927584707736969,0.14411889016628265
38,0.9792347,0.9569394,0.05699408928760224,1.9683e-08,0.9655725955963135,0.9277840256690979,0.14352568984031677
39,0.9788247,0.9555709,0.05913239950314164,5.9049e-09,0.9654499888420105,0.9275791049003601,0.14269039034843445
40,0.978024,0.955178,0.059812967406792775,5.9049e-09,0.9654730558395386,0.9276018142700195,0.14328713715076447
41,0.9790066,0.95684856,0.05816662875521514,1.7714701e-09,0.9656067490577698,0.9278997778892517,0.14256606996059418
42,0.9798565,0.95870465,0.05601052034439312,1.7714701e-09,0.9655333161354065,0.9277806282043457,0.14397825300693512
43,0.9773711,0.95291126,0.06165912323113945,5.31441e-10,0.9653306603431702,0.9272776246070862,0.14615042507648468
44,0.97909206,0.957327,0.05793795491465264,5.31441e-10,0.9654452204704285,0.9274829626083374,0.14390598237514496
45,0.97781205,0.9547002,0.05937133848460184,1.594323e-10,0.9656341671943665,0.9278726577758789,0.14347168803215027
46,0.9800618,0.95849633,0.05630658885153631,1.594323e-10,0.9656252264976501,0.9278796911239624,0.1439463198184967
47,0.9787775,0.9562576,0.058687197484282985,4.782969e-11,0.965444028377533,0.9275438785552979,0.14370322227478027
48,0.97927237,0.956974,0.057756656082347035,4.782969e-11,0.965535044670105,0.9277548789978027,0.14362190663814545
49,0.97828907,0.95632577,0.05869664502744046,1.43489075e-11,0.9656054973602295,0.9278610348701477,0.142103910446167
